CarParkID,CarParkName_Zh_tw,HasInvoice,InvoiceType_DuplicateUniform,InvoiceType_TriplicateUniform,InvoiceSupport_BANPrinted,InvoiceSupport_Donation,HasEInvoice,HasEInvoiceCarrier,EInvoiceCarrierType_Generic,EInvoiceCarrierType_SmartCard,EInvoiceCarrierType_CreditCard,EInvoiceCarrierType_DebitCard,EInvoiceCarrierType_MemberCard,EInvoiceCarrierType_DonationCode,PaymentProcess_PayAndDisplay,PaymentProcess_PayByPrepaidToken,PaymentProcess_PayAtExitBoothManualCollection,PaymentProcess_PayAtMachineOnFootPriorToExit,PaymentProcess_PayBySmartCard,PaymentProcess_PayByMobile,PaymentProcess_PayByEtag,PaymentProcess_Others,PaymentMethod_Cash,PaymentMethod_CreditCard,PaymentMethod_SmartCard,PaymentMethod_ETC,PaymentMethod_MobilePayment,PaymentMethod_Token,PaymentMethod_Others,SmartCard_EasyCard,SmartCard_IPASS,SmartCard_ICash,SmartCard_HappyCash,PaymentDescription,HasTicketingMachine,TicketingMachine_DisabledFriendly,HasTicketingValidator,TicketingValidatorType_Contactless,TicketingValidatorType_Magnetic,TicketingValidatorType_NFC,TicketingValidatorType_RFID,TicketingValidatorType_Others
05P0C0019C,北區-獎參-中正公園地下停車場,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,可使用LINE PAY、悠遊卡、信用卡,1,1,1,1,1,1,1,1
05P0C0019C,北區-獎參-中正公園地下停車場,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,可使用LINE PAY、悠遊卡、信用卡,1,1,1,1,1,1,1,1
05P0C0019C,北區-獎參-中正公園地下停車場,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,可使用LINE PAY、悠遊卡、信用卡,1,1,1,1,1,1,1,1
05P0C0019C,北區-獎參-中正公園地下停車場,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,可使用LINE PAY、悠遊卡、信用卡,1,1,1,1,1,1,1,1
05P0C0019C,北區-獎參-中正公園地下停車場,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,可使用LINE PAY、悠遊卡、信用卡,1,1,0,0,0,0,0,0
09P0C0018A,豐原區-公有-豐原區社會住宅預定地臨時停車場,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,本停車場僅使用現金,1,0,0,0,0,0,0,1
02P0C0003A,東區-公有-一心P,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,離場前至繳費機繳費,1,1,1,1,1,1,1,1
08P0C0019A,北屯區-公有-軍福P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,線上支付,1,1,1,1,0,1,0,1
28P0C0006A,大里區-公有-國光公園P,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,支援電子支付及行動支付,1,1,0,1,0,0,0,1
05P0C0016A,北區-公有-福音停車場,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,QR掃碼,1,1,1,1,1,1,1,1
03P0C0005A,南區-公有-健康公園附設P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,信用卡 悠遊卡 linePay,1,1,1,1,1,1,1,1
03P0C0005A,南區-公有-健康公園附設P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,信用卡 悠遊卡 linePay,1,1,1,1,1,1,1,1
09P0M0001A,豐原區-公有-橫街尾P,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,本停車場免費,1,1,1,1,1,1,1,1
17P0C0003B,潭子區-公有-潭興立體停車場,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,可以現金、遠通代扣、線上繳費、電子票證感應,1,1,1,1,1,1,1,1
06P0C0008A,西屯區-公有-弘孝P  ,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,離場前先繳費,1,1,1,1,0,0,0,0
06P0C0030A,西屯區-公有-中央公園北側P,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,本停車場可使用現金、電子票證、ETAG等,1,1,1,1,1,0,1,0
03P0C0013A,南區-公有-工學六街停車場,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,本停車場可使用信用卡、一卡通、悠遊卡付款,0,1,0,0,0,0,0,0
08P0C0025A,北屯區-公有-(廣兼停7)南興P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,現金 信用卡 多元支付,1,1,1,1,1,1,1,1
07P0C0003A,南屯區-公有-大新P  ,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,離場前先繳費,1,1,1,1,0,0,0,0
08P0C0014A,北屯區-公有-江興P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,本停車場可使用行動支付、信用卡、現金等多元方式付費,1,1,0,0,0,0,0,1
09P0C0006A,豐原區-公有-葫蘆墩圳平面P4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,本停車場可使用ETC代扣及票證支付,1,0,1,0,1,0,0,1
08P0C0018A,北屯區-公有-軍功P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,線上支付,1,1,1,1,0,1,0,1
08P0C0021C,北屯區-公有-臺中市中央公園地下P,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,本停車場可使用現金、電子票證、ETAG等,1,1,1,1,1,0,1,1
27P0C0012A,太平區-公所-祥順運動公園P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,多元支付,1,1,0,0,0,0,0,0
06P0C0015A,西屯區-公有-馬龍潭P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,雷門,1,1,1,1,0,0,0,1
02P0C0008A,東區-公有-信心P,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,本停車場可使用現金、電子票證、行動支付等,1,1,0,1,0,0,0,1
07P0C0006A,南屯區-公有-文昌P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,離場前至繳費機繳費,1,1,1,1,0,0,0,0
06P0C0009A,西屯區-公有-同心P  ,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,離場前先繳費,1,1,1,1,1,1,1,1
05P0C0005A,北區-公有-育樂P,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,本停車場可使用行動支付、多卡通、現金繳費,1,1,1,1,1,1,0,0
08P0C0024A,北屯區-公有-(細廣兼停2)長富P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,現金 信用卡 多元支付,1,1,1,1,1,1,1,1
27P0C0009A,太平區-公有-育賢P,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,本停車場可使用悠遊卡及一卡通支付,1,1,0,0,0,0,0,0
09P0C0008A,豐原區-公有-葫蘆墩圳平面P6,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,本停車場可使用ETC代扣及票證支付,1,0,1,0,1,0,0,1
03P0C0002A,南區-公有-南平P,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,離場前至繳費機繳費,1,1,1,1,0,0,0,1
09P0C0014A,豐原區-公有-博愛重劃區P11,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,本停車場免費,1,1,1,1,1,1,1,1
02P0C0007A,東區-公有-東英P,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,離場前至繳費機繳費,1,1,1,1,1,1,1,1
03P0M0001A,南區-公有-建國北P,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,本停車場使用電子票證,0,0,1,0,0,1,0,0
05P0C0013A,北區-公有-新興P,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,本停車場可使用行動支付、多卡通、現金繳費,1,1,1,1,1,1,0,0
27P0C0007A,太平區-公有-長億P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,本停車場僅使用現金付款,1,1,1,1,1,1,1,1
18P0C0001B,大雅區-公有-停一立體P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,http://ecar.web102-home.com/instruction.aspx,0,1,1,1,1,1,1,1
04P0C0003B,西區-公有-大益立體P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,本停車場使用信用卡.行動支付.票證付費.現金,1,1,0,0,0,0,0,1
28P0C0016C,大里區-公有-國立興大附中地下P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,離場前先繳費,1,1,0,0,0,0,0,1
10P0C0005B,東勢區-公所-綜合立體P,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,支援電子支付及行動支付,1,1,1,1,1,1,1,1
24P0C0006C,大肚區-公所-大肚地下P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,多元方式付費,1,1,0,0,0,0,0,0
24P0C0006C,大肚區-公所-大肚地下P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,多元方式付費,1,1,0,0,0,0,0,0
09P0C0011A,豐原區-公有-葫蘆墩圳平面P9,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,本停車場可使用ETC代扣及票證支付,1,0,1,0,1,0,0,1
07P0C0018B,南屯區-公有-正心立體停車場,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,本停車場可使用多元付款方式,1,1,1,0,0,0,0,1
07P0C0018B,南屯區-公有-正心立體停車場,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,本停車場可使用多元付款方式,1,1,1,0,0,0,0,1
06P0C0012A,西屯區-公有-忠義P  ,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,離場前先繳費,1,1,1,1,1,1,0,0
28P0C0017B,大里區-公有-東榮立體P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,會員,1,1,1,1,1,1,1,1
28P0C0017B,大里區-公有-東榮立體P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,會員,1,1,1,1,1,1,1,1
28P0C0017B,大里區-公有-東榮立體P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,會員,1,1,1,1,1,1,1,1
28P0C0017B,大里區-公有-東榮立體P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,會員,1,1,1,1,1,1,1,1
08P0C0020A,北屯區-公有-雷中P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,線上支付,1,1,1,1,1,1,0,0
03P0C0003A,南區-公有-城隍P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,信用卡 悠遊卡 一卡通,1,1,1,1,1,1,1,1
08P0C0004A,北屯區-公有-(細廣停2)中平P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,本停車場可使手行動支付、信用卡、現金等多元方式付費,1,1,1,1,0,1,1,1
28P0C0010A,大里區-公有-仁堤P,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,雷門行動支付,1,1,1,1,1,0,0,0
04P0C0007A,西區-公有-吉龍P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,本停車場可使用現金、電子票證、行動支付等,1,1,0,1,0,0,0,1
05P0C0014C,北區-公有-臺中公園地下P  ,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,離場前先繳費,1,1,1,1,0,0,0,0
05P0C0014C,北區-公有-臺中公園地下P  ,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,離場前先繳費,1,1,1,1,0,0,0,0
27P0C0002B,太平區-公有-中興立體P,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,街口支付,1,1,1,1,1,1,1,1
27P0C0002B,太平區-公有-中興立體P,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,街口支付,1,1,1,1,1,1,1,1
27P0C0002B,太平區-公有-中興立體P,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,街口支付,1,1,1,1,1,1,1,1
27P0C0002B,太平區-公有-中興立體P,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,街口支付,1,1,1,1,1,1,1,1
27P0C0002B,太平區-公有-中興立體P,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,街口支付,1,1,1,0,0,0,1,1
28P0C0008A,大里區-公有-國光花市P,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,支援電子支付及行動支付,1,1,0,1,0,0,0,1
04P0C0004A,西區-公有-平和P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,免費停車,0,0,0,0,0,0,0,0
04P0C0016C,西區-公有-忠明公園地下停車場,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,本停車場可以使用電子線上支付,1,1,1,1,1,1,1,1
04P0C0016C,西區-公有-忠明公園地下停車場,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,本停車場可以使用電子線上支付,1,1,1,1,0,1,1,1
08P0C0001A,北屯區-公有-(公49)新平公園附屬P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,本停車場可使手行動支付、信用卡、現金等多元方式付費,1,1,1,1,0,1,1,1
06P0C0017A,西屯區-公有-細停二P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,離場前請先至繳費機繳費,1,1,0,0,0,0,0,1
06P0C0003A,西屯區-公有-下石碑P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,離場前請先至繳費機繳費,1,1,0,0,0,0,0,1
08P0C0010A,北屯區-公有-仁德P,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,本停車場可使用現金,1,1,0,0,0,0,0,0
28P0C0005A,大里區-公有-鳥竹圍公園P,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,支援電子支付及行動支付,1,1,0,1,0,0,0,1
05P0C0018A,北區-公有-永興停車場,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,本停車場可使用電子支付,1,1,1,1,0,1,0,1
08P0C0023A,北屯區-公有-(細廣停2)太和P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,現金 信用卡 多元支付,1,1,1,1,1,1,1,1
05P0C0003A,北區-公有-中德P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,本停車場可使用現金、電子票證、行動支付、ETAG等,1,1,0,1,0,0,0,1
18P0C0002A,大雅區-公有-三和公園附屬P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,http://ecar.web102-home.com/instruction.aspx,1,1,0,0,0,0,0,1
27P0C0001A,太平區-公有-坪林森林附屬P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,現金或ETC代扣,1,1,1,1,1,1,1,1
27P0C0001A,太平區-公有-坪林森林附屬P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,現金或ETC代扣,1,1,1,1,1,1,1,1
27P0C0001A,太平區-公有-坪林森林附屬P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,現金或ETC代扣,1,1,1,1,1,1,1,1
27P0C0001A,太平區-公有-坪林森林附屬P,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,現金或ETC代扣,1,1,1,1,1,1,1,1
27P0C0001A,太平區-公有-坪林森林附屬P,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,現金或ETC代扣,1,1,1,1,1,1,1,1
27P0C0001A,太平區-公有-坪林森林附屬P,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,現金或ETC代扣,1,1,1,1,1,1,1,1
27P0C0001A,太平區-公有-坪林森林附屬P,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,現金或ETC代扣,1,1,1,1,1,1,1,1
27P0C0001A,太平區-公有-坪林森林附屬P,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,現金或ETC代扣,1,1,1,1,1,1,1,1
27P0C0001A,太平區-公有-坪林森林附屬P,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,現金或ETC代扣,1,1,1,1,1,1,1,1
27P0C0001A,太平區-公有-坪林森林附屬P,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,現金或ETC代扣,1,1,1,1,1,1,1,1
27P0C0001A,太平區-公有-坪林森林附屬P,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,現金或ETC代扣,1,1,1,1,1,1,1,1
27P0C0001A,太平區-公有-坪林森林附屬P,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,現金或ETC代扣,1,1,1,1,1,1,1,1
27P0C0001A,太平區-公有-坪林森林附屬P,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,現金或ETC代扣,1,1,1,1,1,1,1,1
07P0C0017A,南屯區-公有-豐樂P,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,本停車場可使用現金,1,1,0,0,0,0,0,0
05P0C0004A,北區-公有-育強P,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,本停車場可使用行動支付、多卡通、現金繳費,1,1,1,1,1,1,0,0
04P0C0014A,西區-公有-藍興P,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,本停車場可使用行動支付、多卡通、現金繳費,1,1,1,1,0,1,0,0
04P0C0013A,西區-公有-廣民P,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,本停車場可使用現金、電子票證、行動支付等,1,1,0,0,0,0,0,1
09P0C0004B,豐原區-公有-育英路立體P,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,本停車場可使用行動支付、多卡通、現金繳費,1,1,1,1,1,1,0,0
04P0C0010A,西區-公有-美村P,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,本停車場可使用現金、電子票證、行動支付、ETAG等,1,1,1,1,1,0,1,0
06P0C0020A,西屯區-公有-朝馬P  ,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,本停車場可使用現金、電子票證、行動支付等,1,0,1,1,0,0,1,0
03P0C0004C,南區-公有-健康公園地下P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,線上支付,1,1,1,1,1,1,1,1
03P0C0004C,南區-公有-健康公園地下P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,線上支付,1,1,1,1,0,1,0,1
07P0C0016A,南屯區-公有-豐功P,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,本停車場可使用現金,1,1,0,0,0,0,0,0
08P0C0013C,北屯區-公有-民俗公園地下P,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,現金 信用卡 多元支付,1,1,1,1,1,1,1,1
27P0C0005A,太平區-公有-新光廣兼停四P,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,本停車場僅使用現金付款,1,1,1,1,1,1,1,1
27P0C0005A,太平區-公有-新光廣兼停四P,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,本停車場僅使用現金付款,1,1,1,1,1,1,1,1
27P0C0005A,太平區-公有-新光廣兼停四P,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,本停車場僅使用現金付款,1,1,1,1,1,1,1,1
27P0C0005A,太平區-公有-新光廣兼停四P,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,本停車場僅使用現金付款,1,1,1,1,0,0,0,0
08P0C0005A,北屯區-公有-(廣停66)新平P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,本停車場可使手行動支付、信用卡、現金等多元方式付費,1,1,1,1,0,1,1,1
08P0C0026A,北屯區-公有-(廣兼停8)竹興P,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,現金 信用卡 多元支付,1,1,1,1,1,1,1,1
28P0C0001C,大里區-公有-大里運動公園地下P,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,本停車場可使用多卡通，現金多元支付,1,1,1,1,0,0,1,0
08P0C0011A,北屯區-公有-天津P,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,本停車場可使用現金,1,1,0,0,0,0,0,0
08P0C0017A,北屯區-公有-松榮P,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,線上支付,1,1,1,1,0,1,0,1
28P0C0015A,大里區-公有-崇光P,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,支援電子支付及行動支付,1,1,0,1,0,0,0,1
08P0C0028A,北屯區-公有-平德停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,可使用行動支付、多元支付等方式,1,1,1,1,1,1,1,1
28P0C0003A,大里區-公有-仁興P,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,支援電子支付及行動支付,1,1,0,1,0,0,0,1
08P0C0012A,北屯區-公有-天祥P,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,悠遊卡,1,1,1,0,0,0,0,0
06P0C0021A,西屯區-公有-朝富P,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,本停車場可使用現金、電子票證、行動支付等,1,1,0,1,0,0,0,1
